37.80688499447117, -122.43203490972519

37.80707783808294, -122.43205904960632

37.80702273995953, -122.43182837963104

37.80695280766677, -122.43162989616394

37.80684684952126, -122.43128657341003

37.80680022788907, -122.43112832307816

37.80674936789312, -122.4310103058815

37.806901947775906, -122.43103176355362

37.807046050709076, -122.43106663227081

37.807215583211615, -122.43108540773392

37.80723253644045, -122.43086814880371

37.807274919495555, -122.43062674999237

37.80730034931694, -122.43043094873428

37.80732789828022, -122.43017613887787

37.807368162131134, -122.42991596460342

37.80744445147267, -122.42945730686188

37.80747200038219, -122.42901742458344

37.80753133646009, -122.42862850427628

37.80758643420402, -122.4282369017601

37.80763729362347, -122.42784529924393

37.80767967644627, -122.42761462926865

37.80730034931694, -122.42782920598984

37.80724313220653, -122.42807865142822

37.80727915779973, -122.42849171161652

37.8073194216772, -122.42903888225555

37.807368162131134, -122.42956191301346

37.807385115324934, -122.42976576089859

37.80732154082806, -122.43026196956635

37.8073067067709, -122.43053555488586

37.80725160881828, -122.43077963590622

37.80722405982652, -122.43094861507416

37.80714141278965, -122.43108540773392

37.806993071722204, -122.43105858564377

37.8068680411625, -122.43101298809052

37.8069337352118, -122.43150115013123

37.80702273995953, -122.43173718452454

37.80708207639843, -122.43195176124573

37.80700366752262, -122.4320724606514
