37.8070947913434, -122.43208050727844

37.80703121659656, -122.43194371461868

37.80695916515068, -122.43161112070084

37.80687863698089, -122.4314072728157

37.80677903622835, -122.43117660284042

37.8066497669662, -122.43108004331589

37.80701426332152, -122.431101500988

37.80720710659572, -122.43113905191422

37.807274919495555, -122.43073403835297

37.807291872710785, -122.43047654628754

37.80733001743081, -122.4302351474762

37.807368162131134, -122.42995619773865

37.807427498292455, -122.42958068847656

37.8073935919204, -122.42923736572266

37.807419021700916, -122.42894768714905

37.80733849403258, -122.42873847484589

37.807435974883056, -122.42938220500946

37.807440213178, -122.4297845363617

37.80731730252631, -122.43036925792694

37.80725796627644, -122.43101298809052

37.80695704598944, -122.43107199668884

37.80686380283475, -122.43136167526245

37.80692737772573, -122.43156552314758

37.80703757407373, -122.43179619312286

37.80696128431185, -122.4320912361145
